transform,dataset,image_path,mse,psnr,compression_ratio,direct_compression_ratio,original_entropy,transformed_entropy,quantized_entropy,quantization_scale,encode_ms,decode_ms,error
SP,SquaredAerialImages,Datasets/SquaredAerialImages/10.png,48.828,31.2441,6.47525,7.02962,6.57856,4.1728,0.336899,4.078653605000001,8610.7,3151.81,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/10.png,89.5751,28.6089,7.64945,7.78222,6.57856,4.1728,0.0792022,25.59294650704539,8473.73,3091.38,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/10.png,56.2193,30.6319,6.75084,7.19596,6.57856,4.1728,0.280372,5.3022496865000015,8604.38,3133.33,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,10.0864,38.0934,2.25334,2.54282,6.56738,4.74866,3.10895,0.1,3923.84,2621.85,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,13.3847,36.8647,2.73507,2.96592,6.56738,4.74866,2.63126,0.144,3766.85,2549.65,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,11.686,37.4542,2.50192,2.75732,6.56738,4.74866,2.84911,0.12,3961.86,2588.11,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,15.2674,36.2931,3.01967,3.19579,6.56738,4.74866,2.40927,0.17279999999999998,3770.58,2526.68,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,17.441,35.7151,3.30739,3.41784,6.56738,4.74866,2.2211,0.20736,3726.84,2498.62,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,19.496,35.2313,3.573,3.62792,6.56738,4.74866,2.06527,0.24883199999999994,3630.6,2502.32,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,22.0681,34.6932,3.95081,3.89415,6.56738,4.74866,1.87425,0.29859839999999993,3540.6,2497.71,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,24.4806,34.2426,4.35311,4.15056,6.56738,4.74866,1.70802,0.3583180799999999,3533.79,2485.28,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,27.567,33.7269,4.81139,4.4315,6.56738,4.74866,1.54461,0.42998169599999986,3333.45,2473.18,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,34.1625,32.7953,5.82888,4.96122,6.56738,4.74866,1.26897,0.6191736422399998,3303.45,2446.96,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,38.3634,32.2916,6.44067,5.23074,6.56738,4.74866,1.14174,0.7430083706879997,3274.74,2439.39,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,30.637,33.2683,5.29156,4.69176,6.56738,4.74866,1.40331,0.5159780351999999,3435.5,2449.94,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,48.627,31.262,7.86432,5.75635,6.56738,4.74866,0.908279,1.0699320537907195,3057.82,2422.42,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,43.1169,31.7843,7.14159,5.50337,6.56738,4.74866,1.01656,0.8916100448255997,3189.04,2431.85,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,62.1301,30.1978,9.75867,6.26021,6.56738,4.74866,0.70047,1.540702157458636,2933.44,2424.58,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,54.6125,30.7579,8.74474,6.01211,6.56738,4.74866,0.801044,1.2839184645488633,2965.35,2460.97,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,70.9499,29.6213,10.8966,6.49214,6.56738,4.74866,0.609194,1.8488425889503632,3055.68,2300.41,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,92.8253,28.4541,13.4516,6.88862,6.56738,4.74866,0.459645,2.662333328088523,3072.37,2271.42,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,81.0944,29.0409,12.1551,6.70148,6.56738,4.74866,0.52835,2.2186111067404357,3123.07,2264.26,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,106.51,27.8569,15.1879,7.0674,6.56738,4.74866,0.391597,3.1947999937062272,3135.45,2265.37,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,0.992702,48.1626,0.571842,0.651244,6.56738,4.01534,4.01534,0.7692307692307692,2546.83,1031.73,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,0.209862,54.9115,0.577466,0.651244,6.56738,4.01534,4.01534,1.0,2519.53,1020.27,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,0.952309,48.343,0.655799,0.748102,6.56738,4.01534,3.50054,1.6900000000000002,2393.37,1008.22,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,0.92487,48.47,0.616705,0.701805,6.56738,4.01534,3.72923,1.3,2642.53,1013.31,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,1.34013,46.8593,0.7611,0.869651,6.56738,4.01534,3.03019,2.197,2234.15,959.323,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,2.2208,44.6657,0.813051,0.94042,6.56738,4.01534,2.80653,2.8561000000000005,2298.0,959.637,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,2.32069,44.4746,0.869651,1.01748,6.56738,4.01534,2.60398,3.7129300000000005,2231.86,944.179,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,4.12758,41.9738,1.03526,1.18641,6.56738,4.01534,2.19989,4.826809000000001,2119.15,913.303,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,10.3405,37.9854,1.43148,1.52879,6.56738,4.01534,1.56549,8.157307210000003,1853.54,825.902,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,6.31078,40.13,1.22143,1.35223,6.56738,4.01534,1.86405,6.274851700000002,2005.57,874.402,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,23.2292,34.4705,1.90147,1.85397,6.56738,4.01534,1.12709,13.785849184900005,1730.13,790.307,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,15.5185,36.2223,1.6527,1.6937,6.56738,4.01534,1.32978,10.604499373000003,1760.65,809.56,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,34.5324,32.7485,2.34409,2.03458,6.56738,4.01534,0.884287,17.921603940370005,1626.52,766.269,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,51.196,31.0384,2.99278,2.21047,6.56738,4.01534,0.650431,23.29808512248101,1550.4,746.818,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,92.8129,28.4547,4.64037,2.44036,6.56738,4.01534,0.339647,39.37376385699291,1421.7,719.324,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,70.3679,29.6571,3.80846,2.35208,6.56738,4.01534,0.45857,30.287510659225312,1480.44,728.537,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,118.99,27.3757,5.97085,2.51144,6.56738,4.01534,0.234169,51.18589301409078,1418.11,707.959,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,145.138,26.513,7.64268,2.56,6.56738,4.01534,0.155326,66.54166091831802,1465.99,703.527,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,195.114,25.2279,10.5618,2.61767,6.56738,4.01534,0.0770457,112.45540695195746,1353.78,697.204,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,170.783,25.8064,9.30116,2.59487,6.56738,4.01534,0.106252,86.50415919381344,1453.07,691.271,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,7.64579,39.2966,1.54581,1.79114,6.56738,6.34729,4.41198,1.3,2660.51,1025.17,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,7.53879,39.3578,1.42704,1.63099,6.56738,6.34729,4.84399,1.0,2749.51,1025.49,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,7.4926,39.3845,1.34083,1.53558,6.56738,6.34729,5.14135,0.7692307692307692,2773.04,1034.02,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,8.21659,38.9839,1.82097,2.1515,6.56738,6.34729,3.67168,2.197,2574.25,996.748,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,7.99632,39.1019,1.67587,1.95154,6.56738,6.34729,4.02944,1.6900000000000002,2603.89,998.025,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,10.1983,38.0455,2.19784,2.6637,6.56738,6.34729,2.94285,3.7129300000000005,2493.16,946.44,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,8.9386,38.6181,1.98336,2.36311,6.56738,6.34729,3.32196,2.8561000000000005,2670.16,960.952,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,12.1026,37.302,2.43622,2.98928,6.56738,6.34729,2.60687,4.826809000000001,2489.59,885.173,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,50.7319,31.078,5.16954,6.00275,6.56738,6.34729,0.947256,17.921603940370005,2066.16,770.31,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,66.8561,29.8794,5.85701,6.56213,6.56738,6.34729,0.70164,23.29808512248101,2111.68,768.53,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,37.9746,32.3359,4.48631,5.39213,6.56738,6.34729,1.22141,13.785849184900005,2183.45,777.007,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,15.7549,36.1567,2.81823,3.54115,6.56738,6.34729,2.20873,6.274851700000002,2240.62,812.318,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,28.2553,33.6198,3.83102,4.74921,6.56738,6.34729,1.52917,10.604499373000003,2225.22,787.544,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,21.1113,34.8857,3.31046,4.14864,6.56738,6.34729,1.84388,8.157307210000003,2243.23,802.952,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,86.7893,28.7461,6.44025,6.99972,6.56738,6.34729,0.511489,30.287510659225312,2123.45,765.757,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,109.647,27.7308,6.93454,7.33886,6.56738,6.34729,0.357387,39.37376385699291,2129.97,761.321,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,135.285,26.8183,7.31946,7.58782,6.56738,6.34729,0.237431,51.18589301409078,2082.71,750.105,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,213.859,24.8295,7.84988,7.91147,6.56738,6.34729,0.0593795,112.45540695195746,1937.32,754.827,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,187.372,25.4038,7.74932,7.85238,6.56738,6.34729,0.0961011,86.50415919381344,1986.98,754.847,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,161.558,26.0475,7.57875,7.74993,6.56738,6.34729,0.153429,66.54166091831802,2023.04,748.722,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,22.2527,34.657,2.33651,3.06745,6.56738,4.89075,2.52357,0.8450000000000001,2195.04,842.329,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,10.5939,37.8802,1.71737,2.26244,6.56738,4.89075,3.51158,0.5,2233.04,887.939,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,12.4764,37.1699,1.78762,2.36373,6.56738,4.89075,3.36252,0.65,2223.01,885.481,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,28.3095,33.6115,2.5397,3.47702,6.56738,4.89075,2.14332,1.0985,2191.12,840.135,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,41.7788,31.9212,3.03001,3.95852,6.56738,4.89075,1.76205,1.4280500000000003,2168.49,796.947,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,53.1829,30.8731,3.5026,4.43981,6.56738,4.89075,1.45442,1.8564650000000003,2108.91,789.83,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,64.6584,30.0246,3.73609,4.66106,6.56738,4.89075,1.32002,2.4134045000000004,2159.33,843.468,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,83.8604,28.8952,4.68025,5.52285,6.56738,4.89075,0.907659,3.137425850000001,2122.95,778.795,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,137.512,26.7474,6.05861,6.71017,6.56738,4.89075,0.437538,8.960801970185003,1992.51,776.028,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,119.61,27.3531,5.54278,6.31348,6.56738,4.89075,0.578387,5.3022496865000015,2060.21,777.598,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,100.683,28.1012,5.05419,5.94557,6.56738,4.89075,0.724014,4.078653605000001,2104.0,778.153,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,124.454,27.1807,5.78633,6.50589,6.56738,4.89075,0.512039,6.892924592450003,2072.08,785.095,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,180.611,25.5634,6.93063,7.27423,6.56738,4.89075,0.245888,15.143755329612656,1999.1,764.355,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,159.219,26.1108,6.39043,6.9024,6.56738,4.89075,0.365596,11.649042561240504,2043.03,770.241,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,193.583,25.2621,7.06486,7.41749,6.56738,4.89075,0.196264,19.686881928496454,2003.39,760.893,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,209.251,24.9241,7.32409,7.58401,6.56738,4.89075,0.143166,25.59294650704539,1917.58,762.117,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,262.041,23.9471,7.74535,7.84894,6.56738,4.89075,0.0516051,73.09601451877235,1941.23,757.338,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,249.431,24.1613,7.69925,7.80531,6.56738,4.89075,0.0678017,56.22770347597873,2005.23,764.049,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,231.658,24.4823,7.51703,7.69774,6.56738,4.89075,0.102869,43.25207959690672,2037.34,756.396,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/11.png,220.848,24.6899,7.43488,7.65458,6.56738,4.89075,0.118609,33.27083045915901,2059.42,754.613,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,17.1634,35.7848,3.31179,3.50666,6.92361,4.62777,2.17948,0.17279999999999998,14720.2,9913.05,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,12.2518,37.2488,2.68653,2.99871,6.92361,4.62777,2.62933,0.12,15151.1,10062.0,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,14.4796,36.5232,2.97164,3.24691,6.92361,4.62777,2.40079,0.144,15279.1,10035.8,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,10.3426,37.9845,2.40777,2.75415,6.92361,4.62777,2.88603,0.1,15786.7,10211.2,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,28.4646,33.5877,4.47553,4.29495,6.92361,4.62777,1.63692,0.29859839999999993,14047.4,9664.97,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,33.3215,32.9036,4.96842,4.57459,6.92361,4.62777,1.47243,0.3583180799999999,14088.6,9614.16,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,20.441,35.0258,3.64915,3.75886,6.92361,4.62777,1.99138,0.20736,14719.6,9777.06,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,103.49,27.9818,14.5246,6.97575,6.92361,4.62777,0.421564,2.2186111067404357,11742.4,9216.13,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,24.0122,34.3265,3.9764,3.9906,6.92361,4.62777,1.8348,0.24883199999999994,14834.6,9715.06,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,94.3989,28.3811,13.0821,6.80552,6.92361,4.62777,0.482926,1.8488425889503632,11779.7,9246.1,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,113.696,27.5733,16.0621,7.12503,6.92361,4.62777,0.370448,2.662333328088523,11838.4,9222.44,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,86.2513,28.7731,11.7929,6.61334,6.92361,4.62777,0.553719,1.540702157458636,12080.7,9234.35,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,124.896,27.1653,17.9003,7.26322,6.92361,4.62777,0.320299,3.1947999937062272,11963.0,9181.19,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,79.3474,29.1355,10.5984,6.40495,6.92361,4.62777,0.632827,1.2839184645488633,12260.7,9276.09,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,72.0049,29.5572,9.50865,6.18007,6.92361,4.62777,0.72079,1.0699320537907195,12349.1,9293.97,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,65.3775,29.9765,8.54687,5.94669,6.92361,4.62777,0.814801,0.8916100448255997,12442.3,9341.59,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,51.7969,30.9878,6.87423,5.42546,6.92361,4.62777,1.04277,0.6191736422399998,12793.5,9462.76,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,58.5813,30.4532,7.64833,5.68901,6.92361,4.62777,0.924504,0.7430083706879997,12837.7,9466.06,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,39.0611,32.2134,5.56549,4.88076,6.92361,4.62777,1.30582,0.42998169599999986,13664.4,9512.03,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,45.3544,31.5646,6.17745,5.15085,6.92361,4.62777,1.17125,0.5159780351999999,13613.8,9496.29,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,132.025,26.9242,5.54263,2.50216,6.92361,4.06439,0.259538,51.18589301409078,5623.39,2849.99,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,220.793,24.6909,10.2669,2.62283,6.92361,4.06439,0.0768501,112.45540695195746,5508.35,2783.47,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,163.471,25.9964,7.21365,2.56143,6.92361,4.06439,0.167978,66.54166091831802,5636.12,2811.47,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,100.449,28.1113,4.29554,2.41647,6.92361,4.06439,0.384768,39.37376385699291,5816.52,2889.41,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,193.451,25.2651,8.89287,2.59785,6.92361,4.06439,0.110869,86.50415919381344,5932.14,2791.87,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,73.3298,29.478,3.52339,2.31621,6.92361,4.06439,0.519591,30.287510659225312,6230.07,2920.96,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,51.3557,31.0249,2.81089,2.16635,6.92361,4.06439,0.71959,23.29808512248101,6463.6,3000.42,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,33.737,32.8497,2.25434,1.98995,6.92361,4.06439,0.94981,17.921603940370005,6836.32,3125.72,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,22.69,34.5725,1.87238,1.8114,6.92361,4.06439,1.1837,13.785849184900005,7073.92,3240.94,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,15.2341,36.3026,1.63609,1.64813,6.92361,4.06439,1.3842,10.604499373000003,7482.03,3282.71,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,10.2109,38.0402,1.41661,1.49443,6.92361,4.06439,1.61676,8.157307210000003,7908.74,3358.85,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,6.29594,40.1402,1.20482,1.32731,6.92361,4.06439,1.91349,6.274851700000002,8102.24,3572.59,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,4.10528,41.9974,1.01804,1.16497,6.92361,4.06439,2.24844,4.826809000000001,8884.65,3718.62,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,2.30429,44.5054,0.8589,1.00041,6.92361,4.06439,2.65358,3.7129300000000005,9251.62,3838.94,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,2.18894,44.7285,0.803711,0.927136,6.92361,4.06439,2.85224,2.8561000000000005,9471.3,3843.37,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,1.35633,46.8071,0.754356,0.860459,6.92361,4.06439,3.07292,2.197,9789.15,3875.22,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,0.958383,48.3154,0.650291,0.741037,6.92361,4.06439,3.54876,1.6900000000000002,9825.11,4034.41,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,0.995203,48.1517,0.568156,0.647133,6.92361,4.06439,4.06439,0.7692307692307692,10234.2,4118.18,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,0.920334,48.4913,0.611346,0.695791,6.92361,4.06439,3.78035,1.3,10148.3,4064.04,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,0.209331,54.9225,0.573459,0.647133,6.92361,4.06439,4.06439,1.0,10401.3,4124.23,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,7.53545,39.3597,1.62178,1.88535,6.92361,6.06104,4.18806,1.3,10335.4,3573.19,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,7.81452,39.2018,1.76777,2.0739,6.92361,6.06104,3.79724,1.6900000000000002,10430.6,3486.1,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,7.46604,39.3999,1.49056,1.71342,6.92361,6.06104,4.62738,1.0,10940.0,3594.7,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,7.37499,39.4532,1.4021,1.6177,6.92361,6.06104,4.91378,0.7692307692307692,11283.9,3647.24,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,11.7487,37.4309,2.62691,3.26838,6.92361,6.06104,2.40255,4.826809000000001,9376.84,3322.74,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,9.95168,38.1518,2.34193,2.86184,6.92361,6.06104,2.73747,3.7129300000000005,9393.79,3375.39,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,183.902,25.4849,7.69669,7.8206,6.92361,6.06104,0.115485,86.50415919381344,7849.23,3038.06,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,152.082,26.31,7.49675,7.69714,6.92361,6.06104,0.183253,66.54166091831802,7896.91,3066.03,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,71.8113,29.5689,6.45511,6.98039,6.92361,6.06104,0.511691,30.287510659225312,8089.25,3094.17,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,8.09628,39.0479,1.92838,2.28608,6.92361,6.06104,3.43723,2.197,9751.28,3433.37,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,93.8518,28.4064,6.8815,7.28461,6.92361,6.06104,0.381202,39.37376385699291,8118.89,3111.02,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,19.368,35.26,3.64161,4.43223,6.92361,6.06104,1.64466,8.157307210000003,8579.41,3229.1,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,8.73797,38.7167,2.09976,2.52296,6.92361,6.06104,3.11629,2.8561000000000005,9852.32,3379.79,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,14.9799,36.3757,3.11529,3.85317,6.92361,6.06104,1.99368,6.274851700000002,8966.06,3218.04,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,55.0249,30.7252,5.94898,6.59299,6.92361,6.06104,0.668892,23.29808512248101,8425.95,3086.25,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,32.1797,33.055,4.75571,5.56995,6.92361,6.06104,1.09782,13.785849184900005,8674.54,3120.71,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,25.0125,34.1492,4.1709,4.99243,6.92361,6.06104,1.36298,10.604499373000003,8849.84,3168.96,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,211.342,24.8809,7.82667,7.8982,6.92361,6.06104,0.0696905,112.45540695195746,8333.7,3037.32,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/14.png,41.7613,31.9231,5.35283,6.10285,6.92361,6.06104,0.870854,17.921603940370005,8785.58,3080.55,
